,last_name,gender,age,email,birth_date,university,inscription_date,career,first_name,location,postal_code
192,dylan brown,male,83,heidihuang@gmail.com,1955/07/28,universidad tecnológica nacional,2020-12-07,ciencias veterinarias,,villa lerga,5424
193,kristin johnson,female,97,tanyacompton@hotmail.com,1941/05/13,universidad nacional de jujuy,2020-09-28,licenciatura en kinesiología y fisiatría,,baños lunlunta,5507
194,andrew mcdonald,male,105,megangray@yahoo.com,1933/05/16,universidad tecnológica nacional,2020-09-13,licenciatura en ciencia y tecnología de alimentos,,san marcelo,6009
195,karen wagner,female,108,hayesmary@gmail.com,1930/09/24,universidad tecnológica nacional,2020-10-12,licenciatura en psicología,,las hermanas,7412
196,deborah martin,female,132,smithjoshua@hotmail.com,1905/12/06,universidad nacional de jujuy,2020-10-20,licenciatura en kinesiología y fisiatría,,ataliva,2307
197,christopher rivera,male,124,dawn99@hotmail.com,1914/02/25,universidad tecnológica nacional,2021-01-11,ingeniería mecánica,,dos hermanos,6042
198,holly obrien,female,95,joanfrost@gmail.com,1943/08/13,universidad tecnológica nacional,2021-01-20,licenciatura en producción de bioimagenes,,grutly,3083
199,amy hanson,female,20,chelseachavez@gmail.com,2018/01/24,universidad tecnológica nacional,2020-09-28,licenciatura en psicología,,12 de octubre,5596
200,heather pearson,female,37,regina45@yahoo.com,2000/12/12,universidad tecnológica nacional,2020-09-06,ingeniería mecánica,,abra del tafi,4105
201,chase rodriguez,male,67,daniel30@yahoo.com,1971/06/04,universidad tecnológica nacional,2020-09-26,licenciatura en ciencias antropológicas,,el carbalino,5592
202,debra taylor,female,99,donnawalker@gmail.com,1939/09/08,universidad tecnológica nacional,2020-11-22,licenciatura en ciencia y tecnología de alimentos,,candelaria sud,2170
203,tina garcia,female,30,zking@yahoo.com,2008/08/22,universidad tecnológica nacional,2020-11-25,ciencias veterinarias,,ampacama,5444
204,lisa nolan,female,114,christine59@gmail.com,1924/02/09,universidad tecnológica nacional,2020-09-17,licenciatura en ciencias antropológicas,,dho,3070
205,scott perkins,male,49,zford@yahoo.com,1989/02/16,universidad nacional de jujuy,2020-10-24,licenciatura en psicología,,cuartel v,1744
206,jack roberts,male,91,krystal98@gmail.com,1947/09/24,universidad tecnológica nacional,2021-01-13,licenciatura en artes,,lehmann,2305
207,brandon rhodes,male,97,amandascott@yahoo.com,1941/06/07,universidad tecnológica nacional,2020-10-09,ingeniería mecánica,,gobernador lanusse,3376
208,april swanson,female,91,lopeznicole@yahoo.com,1947/06/22,universidad tecnológica nacional,2020-09-21,licenciatura en artes,,campo el bermejo,3509
209,matthew watson,male,125,carllindsey@hotmail.com,1913/04/07,universidad nacional de jujuy,2020-10-06,licenciatura en gestión de agroalimentos,,aldea maria luisa,3114
210,edward randolph,male,49,jleon@gmail.com,1989/05/05,universidad tecnológica nacional,2020-10-19,agronomía,,estacion saguier,2315
211,amanda davis,female,50,smithsamantha@yahoo.com,1988/05/21,universidad nacional de jujuy,2020-10-30,licenciatura en kinesiología y fisiatría,,carreras,2729
212,jacob cruz,male,94,stonemelissa@yahoo.com,1944/07/19,universidad tecnológica nacional,2020-10-28,licenciatura en ciencias geológicas,,drabble,6242
213,pamela cherry,female,79,thomashill@hotmail.com,1959/09/09,universidad tecnológica nacional,2020-10-04,licenciatura en ciencias antropológicas,,cañada la rica,6625
214,mark smith,male,74,bgrimes@hotmail.com,1964/06/04,universidad tecnológica nacional,2020-09-19,licenciatura en ciencias de la educación,,gobernador crespo,3044
215,richard foster,male,65,richardpatricia@yahoo.com,1973/12/24,universidad nacional de jujuy,2021-01-11,licenciatura en ciencias geológicas,,la lucila,1636
216,denise stephens,female,97,naustin@yahoo.com,1941/02/16,universidad tecnológica nacional,2020-12-02,arquitectura,,barcena,4616
217,melissa king,female,132,emiller@yahoo.com,1906/01/15,universidad nacional de jujuy,2020-09-28,licenciatura en producción de bioimagenes,,domselaar,1984
218,brittany boyd,female,51,gcunningham@hotmail.com,1987/04/24,universidad tecnológica nacional,2020-09-04,licenciatura en ciencias antropológicas,,moron,1708
219,chad murphy,male,97,catherinethomas@yahoo.com,1941/04/11,universidad nacional de jujuy,2020-09-30,licenciatura en producción de bioimagenes,,campo cicare,8208
220,christopher fox,male,84,nicole37@hotmail.com,1954/05/10,universidad nacional de jujuy,2020-10-13,arquitectura,,cachari,7214
221,bob rice,male,105,leah44@hotmail.com,1933/01/01,universidad nacional de jujuy,2020-09-20,diseño de imagen y sonido,,agua de castilla,4651
222,jeremy arnold,male,124,lisacastillo@hotmail.com,1914/04/25,universidad nacional de jujuy,2020-09-24,licenciatura en sociología,,buen retiro,3222
223,cory miller,male,47,zcompton@gmail.com,1991/05/21,universidad nacional de jujuy,2020-12-14,licenciatura en ciencia y tecnología de alimentos,,colonia las yescas,6513
224,christina moses,female,78,amymiller@hotmail.com,1960/06/16,universidad tecnológica nacional,2021-01-28,ingeniería mecánica,,fortin chaco,8160
225,manuel booth,male,91,lindsey79@gmail.com,1947/10/04,universidad nacional de jujuy,2021-01-24,actuario,,hurlingham,1686
226,curtis stone,male,43,fletcherjoseph@gmail.com,1995/01/24,universidad nacional de jujuy,2021-01-23,contador público,,colonia el aguara,3534
227,thomas cook,male,121,david32@yahoo.com,1917/08/17,universidad tecnológica nacional,2020-12-10,arquitectura,,campana,2804
228,samantha mcdowell,female,81,michaelrodriguez@gmail.com,1957/05/23,universidad nacional de jujuy,2020-11-02,licenciatura en planificación y diseño del paisaje,,cangallo,7153
229,travis lopez,male,120,reyesmarc@hotmail.com,1918/07/10,universidad nacional de jujuy,2020-09-05,bioquímica,,ceres,2340
230,debra perez,female,94,dawsonleroy@gmail.com,1943/11/10,universidad tecnológica nacional,2020-10-21,licenciatura en ciencias biológicas,,chimpay,8364
231,angela hernandez,female,75,matthewcruz@gmail.com,1963/08/23,universidad nacional de jujuy,2020-09-10,licenciatura en kinesiología y fisiatría,,barrancas,2246
232,amy houston,female,30,cathy97@hotmail.com,2007/10/21,universidad tecnológica nacional,2020-09-29,licenciatura en psicología,,alto del saladillo,4500
233,john reeves,male,55,melissaodonnell@yahoo.com,1983/02/13,universidad tecnológica nacional,2021-01-23,licenciatura en ciencia política,,banfield,1828
234,andrea holmes,female,65,gonzalesbetty@gmail.com,1973/06/23,universidad nacional de jujuy,2021-01-18,licenciatura en ciencia y tecnología de alimentos,,carandaiti,3485
235,stacy smith dds,female,43,jodihill@hotmail.com,1995/09/29,universidad tecnológica nacional,2020-11-04,bioquímica,,bravo del dos,6411
236,william jacobson,male,22,robert57@gmail.com,2015/12/29,universidad tecnológica nacional,2020-11-12,arquitectura,,colonia berlin,2313
237,jeffrey nolan,male,104,lopezmonica@hotmail.com,1934/05/31,universidad nacional de jujuy,2020-10-18,licenciatura en planificación y diseño del paisaje,,sarandi,1872
238,julie christensen,female,92,billy46@yahoo.com,1946/04/24,universidad tecnológica nacional,2020-09-16,licenciatura en gestión de agroalimentos,,algarrobal puisoye,3405
239,amy shah,female,100,michael95@yahoo.com,1937/09/27,universidad tecnológica nacional,2020-09-08,licenciatura en sociología,,alamo,3448
240,thomas sheppard,male,100,fwilson@yahoo.com,1938/06/27,universidad tecnológica nacional,2020-09-13,ingeniería mecánica,,el perdido est jose guisasola,8156
241,donald baker,male,94,crystal01@gmail.com,1943/12/22,universidad nacional de jujuy,2020-09-14,agronomía,,aserradero arroyo,9420
242,melanie richards,female,109,michaelwood@gmail.com,1929/03/07,universidad nacional de jujuy,2020-12-03,diseño industrial,,algarrobo,2935
243,nicholas dougherty,male,71,macdonaldrichard@hotmail.com,1967/09/24,universidad nacional de jujuy,2020-12-28,ingeniería mecánica,,comandante leal,5272
244,lisa hartman,female,41,joshua37@gmail.com,1997/07/16,universidad tecnológica nacional,2020-12-05,bioquímica,,20 de septiembre,3158
245,terry zimmerman,female,70,samuel35@yahoo.com,1968/01/08,universidad tecnológica nacional,2020-10-05,licenciatura en relaciones del trabajo,,la ines,6100
246,julie kim,female,51,cunninghammelissa@hotmail.com,1987/01/04,universidad tecnológica nacional,2020-10-10,bioquímica,,argerich,8134
247,mark cervantes md,male,72,josephthompson@gmail.com,1966/03/10,universidad tecnológica nacional,2020-11-19,diseño de imagen y sonido,,balneario chapalco,8132
248,mckenzie lynch,female,36,randy39@hotmail.com,2002/01/25,universidad tecnológica nacional,2020-11-10,actuario,,colonia clara,3025
249,christina green,female,34,christopherscott@yahoo.com,2004/04/25,universidad tecnológica nacional,2020-09-02,licenciatura en relaciones del trabajo,,isla gran malvina,9409
250,amy johnson,female,55,mmendoza@yahoo.com,1983/04/23,universidad nacional de jujuy,2020-10-24,licenciatura en terapia ocupacional,,campo el mataco,2342
251,corey nichols,male,130,pross@gmail.com,1908/06/06,universidad nacional de jujuy,2020-10-05,licenciatura en psicología,,agua colorada,4119
252,daniel hubbard,male,70,dukedominic@gmail.com,1968/07/05,universidad tecnológica nacional,2020-09-21,contador público,,balcarce,7620
253,samantha maxwell,female,113,greenmark@gmail.com,1925/06/02,universidad tecnológica nacional,2021-01-09,licenciatura en kinesiología y fisiatría,,cataratas del iguazu,3372
254,alexandra davis,female,120,julian20@gmail.com,1918/08/13,universidad nacional de jujuy,2021-01-27,licenciatura en planificación y diseño del paisaje,,estacion uspallata,5551
255,steven charles,male,129,kbeasley@gmail.com,1908/12/03,universidad tecnológica nacional,2020-11-12,licenciatura en planificación y diseño del paisaje,,cululu,3023
256,lisa dyer,female,107,yrosales@yahoo.com,1930/10/07,universidad tecnológica nacional,2020-10-04,farmacia,,barcala,5587
257,thomas johnson,male,81,chadfigueroa@yahoo.com,1957/04/12,universidad nacional de jujuy,2020-09-21,licenciatura en kinesiología y fisiatría,,garcia del rio,8162
258,jessica hampton,female,99,goodmanangela@gmail.com,1939/01/20,universidad tecnológica nacional,2021-01-02,licenciatura en ciencias de la computación,,gonzalez moreno,6239
259,joe cunningham,male,33,christine91@yahoo.com,2005/03/31,universidad nacional de jujuy,2021-01-06,contador público,,casimiro gomez,6214
260,mr. john schneider,male,42,ajohnson@yahoo.com,1996/06/29,universidad nacional de jujuy,2020-12-13,contador público,,est jauregui va flandria,6706
261,katie weber,female,114,davidmckinney@yahoo.com,1923/12/14,universidad tecnológica nacional,2020-09-25,diseño industrial,,barrio 1 de mayo,1814
262,joshua reed,male,46,jenniferpayne@gmail.com,1992/09/19,universidad nacional de jujuy,2020-11-03,licenciatura en musicoterapia,,arañita,3423
263,kathy wright,female,18,carpenteralex@gmail.com,2021/02/08,universidad tecnológica nacional,2020-09-18,licenciatura en kinesiología y fisiatría,,bouquet,2523
264,carolyn brown,female,72,kendrabarnett@gmail.com,1966/03/13,universidad nacional de jujuy,2020-12-18,licenciatura en producción de bioimagenes,,hospital necochea,7630
265,scott wells,male,91,perryteresa@yahoo.com,1947/04/10,universidad tecnológica nacional,2020-11-21,licenciatura en ciencias ambientales,,la rosa,8133
266,katie scott,female,122,heather91@gmail.com,1916/03/29,universidad tecnológica nacional,2020-09-26,licenciatura en ciencias antropológicas,,berraondo,8124
267,kevin green,male,51,chelsea18@gmail.com,1987/02/06,universidad nacional de jujuy,2020-10-10,agronomía,,ireneo portela,2943
268,olivia hodges,female,63,bmiller@gmail.com,1975/08/17,universidad tecnológica nacional,2020-11-27,medicina,,cangrejillos,4644
269,glenda barnes,female,73,bwilkins@gmail.com,1965/07/21,universidad tecnológica nacional,2020-12-11,licenciatura en ciencia política,,gente grande,8379
270,michael wallace,male,56,pinedaamanda@gmail.com,1981/12/02,universidad tecnológica nacional,2020-10-11,licenciatura en administración,,aguas buenas,6228
271,lance williams,male,20,katelynmartin@hotmail.com,2018/09/26,universidad tecnológica nacional,2020-12-14,licenciatura en ciencias antropológicas,,el duraznillo,4722
272,jerry ewing,male,82,sarahfrazier@yahoo.com,1956/05/09,universidad nacional de jujuy,2021-01-19,arquitectura,,arroyo castillo,3460
273,tina gordon,female,105,jguerra@gmail.com,1933/02/28,universidad nacional de jujuy,2020-11-12,licenciatura en planificación y diseño del paisaje,,colonia mackinlay,2347
274,kimberly stewart,female,101,stonemichael@gmail.com,1937/03/24,universidad tecnológica nacional,2020-11-01,actuario,,lierra adjemiro,2718
275,michelle lewis,female,54,dwalker@hotmail.com,1984/09/13,universidad tecnológica nacional,2021-01-21,licenciatura en psicología,,el porvenir,3374
276,james jones,male,128,qtaylor@hotmail.com,1910/04/07,universidad nacional de jujuy,2021-01-15,arquitectura,,adolfo rodriguez saa,5777
277,rachel calderon,female,90,thomas86@gmail.com,1948/03/05,universidad nacional de jujuy,2021-01-20,licenciatura en kinesiología y fisiatría,,destileria fiscal,1925
278,michael frye,male,42,edward10@gmail.com,1996/02/17,universidad tecnológica nacional,2020-10-02,actuario,,san isidro,1642
279,david pollard,male,119,jjackson@hotmail.com,1919/03/15,universidad tecnológica nacional,2020-11-12,licenciatura en ciencias geológicas,,el olivo,6203
280,victoria logan,female,40,andrew77@gmail.com,1997/12/06,universidad nacional de jujuy,2020-09-08,farmacia,,villa lerga,5424
281,oscar benton,male,61,ryanbeasley@gmail.com,1977/10/13,universidad nacional de jujuy,2020-10-24,agronomía,,la pastora,7001
282,monica jennings,female,127,jonesandrea@yahoo.com,1911/06/15,universidad tecnológica nacional,2021-01-27,técnico para bioterios,,chovet,2633
283,joshua jones,male,76,hmartinez@hotmail.com,1962/02/01,universidad nacional de jujuy,2020-12-26,licenciatura en terapia ocupacional,,la limpia,6645
284,jennifer barton,female,109,frank11@yahoo.com,1929/05/03,universidad tecnológica nacional,2021-01-02,licenciatura en psicología,,arroyo manganga,3220
285,theresa stuart,female,49,carlsonbrett@gmail.com,1988/12/16,universidad tecnológica nacional,2020-09-14,diseño industrial,,bajo guazu,3421
286,travis stafford,male,71,diaztyler@hotmail.com,1967/10/01,universidad nacional de jujuy,2021-01-23,licenciatura en relaciones del trabajo,,campo de los andes,5565
287,phillip woods,male,105,sarah31@gmail.com,1933/10/17,universidad tecnológica nacional,2020-11-04,licenciatura en relaciones del trabajo,,san antonio de obligado,3587
288,anthony phillips,male,107,cheryl85@hotmail.com,1931/11/17,universidad nacional de jujuy,2021-01-28,licenciatura en terapia ocupacional,,cachiyuyal,5367
289,melody chapman,female,33,blanchardaustin@hotmail.com,2005/03/24,universidad nacional de jujuy,2020-12-20,licenciatura en producción de bioimagenes,,el retiro,2741
290,laura sanchez,female,42,patricia20@yahoo.com,1996/08/26,universidad nacional de jujuy,2020-10-22,técnico para bioterios,,peyrano,2113
291,zachary lyons,male,79,andrewbailey@gmail.com,1959/12/06,universidad nacional de jujuy,2020-12-15,licenciatura en kinesiología y fisiatría,,villa dominico,1874
292,richard webb,male,83,walkerjacob@gmail.com,1955/08/09,universidad nacional de jujuy,2020-10-05,licenciatura en producción de bioimagenes,,banda florida,5351
293,kaylee gonzalez,female,113,tami35@gmail.com,1925/11/27,universidad tecnológica nacional,2021-01-23,bioquímica,,rio mayo,9030
294,lacey johnson,female,90,sabrinahenry@yahoo.com,1948/02/01,universidad tecnológica nacional,2021-01-23,arquitectura,,colonia lote 12,3543
295,angela russell,female,127,pennyramirez@yahoo.com,1911/07/19,universidad tecnológica nacional,2020-10-15,licenciatura en ciencias antropológicas,,alfredo demarchi,6533
296,todd rose,male,64,bentleydaniel@yahoo.com,1974/06/06,universidad nacional de jujuy,2020-09-09,licenciatura en gestión de agroalimentos,,agustin mosconi,6667
297,dominique smith,female,98,carlypena@yahoo.com,1940/09/09,universidad nacional de jujuy,2020-12-04,licenciatura en musicoterapia,,ariel,7301
